"sn"	"h"	"s"	"i"	"j"
"St18_dD_p3_10d"	290	3.17063855222845	0.877697830008738	8.17646980484029	0.559207255901545
"St18_dD_a1_1d"	357	3.68224302054676	0.946052820095235	18.5366501412184	0.626473042895417
"St18_dD_a2_1d"	361	3.56270703962175	0.939350636062626	16.4882190855717	0.604989110800037
"St18_dD_a3_1d"	49	3.3706664977302	0.945224083291655	18.2561983457898	0.866089962932402
"St18_dD_a1_3d"	357	3.1834419370997	0.883362106938834	8.57354307210946	0.541610248451118
"St18_dD_a2_3d"	242	3.3232973178763	0.915892813229475	11.8895903952698	0.605453638513631
"St18_dD_a3_3d"	384	3.34084669274839	0.912280331981736	11.399951944549	0.561426209560439
"St18_dD_a1_10d"	187	2.1597890550629	0.651843380110437	2.87227053248968	0.41287406040549
"St18_dD_a2_10d"	373	2.79013636402385	0.795157666973083	4.88180341057038	0.471181189590946
"St18_dD_a3_10d"	460	3.08476403153495	0.856493434794375	6.96832231032173	0.503123483829252
"St18_dD_f1_1d"	52	3.41913919630992	0.948408235111833	19.3829383849856	0.865332396539048
"St18_dD_f2_1d"	375	3.6317722559213	0.939417069459359	16.5062995645146	0.612758154903186
"St18_dD_f3_1d"	357	3.60268736359162	0.941719911872164	17.1585190092117	0.612937957292937
"St18_dD_f1_3d"	371	3.58205216448075	0.940950906884645	16.9350611032493	0.605464811136292
"St18_dD_f2_3d"	361	3.45035515019669	0.928147876320627	13.9174731210774	0.585910452654969
"St18_dD_f3_3d"	359	3.52656373323151	0.930013611651406	14.2884927140278	0.599417047097714
"St18_dD_f1_10d"	74	3.49525764611626	0.93771717934014	16.0557917802282	0.812082896152068
"St18_dD_f2_10d"	64	3.47717110143998	0.937122499557083	15.9039400891555	0.836082917394979
"St18_dD_f3_10d"	65	3.40570677226317	0.940808845606348	16.8944162391136	0.815857885736681
"St18_dD_n1_1d"	276	3.41539889329571	0.920209872545133	12.5328788397492	0.607678878232455
"St18_dD_n1_3d"	379	3.32255901022779	0.902460317049999	10.2522375484099	0.559585473749826
"St18_dD_n1_10d"	38	2.90490885295355	0.888920273975582	9.0025429103073	0.798581456328186
"St19_dD_T0_I"	75	3.44168182661032	0.936561661136113	15.7633383519956	0.797149114509399
"St19_dD_T0_II"	62	3.44937555770959	0.944311199039034	17.9569317842006	0.835779801648474
"St19_dD_T0_III"	75	3.48518394573956	0.942557415137032	17.4086873420747	0.807224908115604
"St19_dD_l1_2d"	75	3.34952776254085	0.92793518921368	13.876398051819	0.775804744439092
"St19_dD_l2_2d"	60	3.37890681918619	0.936126708984375	15.6559961777353	0.825261960207954
"St19_dD_l3_2d"	75	3.41179494569639	0.9355859375	15.5245603395998	0.790226830040281
"St19_dD_l1_3d"	236	3.81345383978184	0.947716972789466	19.1266660205652	0.697944954358632
"St19_dD_l3_3d"	124	3.74951124043746	0.956986716232228	23.2486318737946	0.777861456723188
"St19_dD_l1_10d"	196	2.34171257787585	0.774029840758859	4.42536308049801	0.443664590306047
"St19_dD_l2_10d"	184	1.54997877472196	0.605733722813997	2.53635691882476	0.297219150295461
"St19_dD_l3_10d"	190	1.3036617982562	0.455469978016896	1.83644603535015	0.248457369420722
"St19_dD_y1_2d"	81	3.3212489355266	0.926608977848844	13.6256448089849	0.755782765627235
"St19_dD_y2_2s"	43	2.96487757425899	0.90823268082615	10.8971255671699	0.78827966687762
"St19_dD_y3_2d"	57	3.30980105454403	0.935471072823103	15.4969258555723	0.818639397644036
"St19_dD_y1_3d"	198	3.78597854354515	0.941186524734098	17.0029061448741	0.715920455901774
"St19_dD_y2_3d"	75	3.67566456459547	0.959411837880439	24.637725577578	0.851343296828408
"St19_dD_y3_3d"	368	3.58019480096785	0.924434405268643	13.2335357586359	0.605982488471538
"St19_dD_y1_10d"	144	1.6970783925491	0.654764633770505	2.89657462073353	0.341477293059255
"St19_dD_y2_10d"	182	1.46967586729887	0.538599163550997	2.16731293271187	0.282412371019534
"St19_dD_y3_10d"	159	1.44804516189825	0.617119384438208	2.61178017208503	0.285672228972879
"St19_dD_c1_2d"	122	3.20958537390028	0.89785355169265	9.78986559563078	0.668103937100569
"St19_dD_c2_2d"	88	3.36785499930702	0.928168533176899	13.9214754233364	0.752200501962798
"St19_dD_c3_2d"	544	3.69805596838583	0.934292704274805	15.2190101413131	0.587090929527918
"St19_dD_c1_3d"	395	3.74376315019434	0.940653448966036	16.850178865958	0.626164020756509
"St19_dD_c2_3d"	426	3.48833050277345	0.927602205225715	13.8125754122443	0.576160781084197
"St19_dD_c3_3d"	334	3.39474273561322	0.917941449957805	12.186420543451	0.58417834633785
"St19_dD_c1_10d"	172	1.63796156837773	0.566833767404127	2.30858253656388	0.318205599977973
"St19_dD_c2_10d"	212	1.98181304531357	0.632975115936822	2.72461090084526	0.369976874018504
"St19_dD_c3_10d"	30	3.19495823890756	0.949804200782328	19.9219858152581	0.939362783275515
"St19_dD_p1_2d"	315	3.66877669619263	0.9346260703759	15.2966175622302	0.637762776158806
"St19_dD_p2_2d"	456	3.40932291355562	0.919156444958144	12.3695698374751	0.556852089439373
"St19_dD_p3_2d"	336	3.47657691234631	0.924089712858146	13.1734450975175	0.597646635373615
"St19_dD_p1_3d"	302	3.45678741361266	0.929348404839177	14.1539620970158	0.605346570947293
"St19_dD_p2_3d"	304	3.38527237141914	0.922898013581744	12.9698344550462	0.59213852866
"St19_dD_p3_3d"	298	3.5890221756051	0.936336264564305	15.7075294617306	0.629974246360245
"St19_dD_p1_10d"	250	2.55649975327374	0.834779223850788	6.05250757989961	0.463011473105481
"St19_dD_p2_10d"	167	2.09890922069389	0.75205636203821	4.0331746691323	0.410103899618192
"St19_dD_p3_10d"	188	1.72633903339286	0.672495992398056	3.05339775022058	0.329677870135296
"St19_dD_a1_2d"	173	3.68439544317231	0.942217733433246	17.3063477675236	0.714959628348253
"St19_dD_a2_2d"	389	3.4719211308066	0.926862558421793	13.6728873531991	0.582187463393416
"St19_dD_a3_2d"	287	3.3497512905198	0.918839672486182	12.3212908404016	0.59188299614971
"St19_dD_a1_3d"	304	3.48346308176384	0.926419116310454	13.5904864124659	0.609313661521529
"St19_dD_a2_3d"	299	3.45912628653841	0.926160336974844	13.5428570368653	0.606817038359155
"St19_dD_a3_3d"	270	3.49031189859096	0.935721614717166	15.5573291954964	0.623445664537838
"St19_dD_a1_10d"	302	3.05675037334435	0.891802661993318	9.24237156313623	0.535292783542056
"St19_dD_a2_10d"	230	1.91015654952456	0.588410525012401	2.42960537324267	0.351255735897459
"St19_dD_a3_10d"	125	1.42743354660081	0.654558425408561	2.89484553555177	0.295638109755137
"St19_dD_f1_2d"	541	3.58592566316884	0.928118033301998	13.9116950458703	0.569789728649082
"St19_dD_f3_2d"	305	3.39594101529297	0.913561840038551	11.5689644532692	0.593663623227723
"St19_dD_f1_3d"	296	3.58598496527647	0.929337396841187	14.1517571572124	0.630186017959112
"St19_dD_f2_3d"	70	3.52679210790337	0.945079271394467	18.2080614258141	0.830127352620533
"St19_dD_f3_3d"	287	3.48989332903713	0.931619235534817	14.6239956195454	0.616645338917937
"St19_dD_f1_10d"	250	2.42004719577995	0.803437774068289	5.08744747501697	0.438298347444779
"St19_dD_f2_10d"	190	1.89654261424657	0.668275483558093	3.01454957482808	0.361451098406274
"St19_dD_f3_10d"	162	1.52120436895419	0.51575497314822	2.06507025276294	0.299002567955247
"St19_dD_n1_1d"	74	3.37575670274652	0.942366938994292	17.3511519698904	0.784318226988856
"St19_dD_n1_3d"	270	3.45580036046436	0.929718729504459	14.2285418711013	0.617281152755882
"St19_dD_n0_10d"	154	1.58149595307185	0.644235902453113	2.81085136722715	0.3139787244204
"St20_dD_T0_I"	261	2.86316646573749	0.869092505097672	7.638982021206	0.514539664904397
"St20_dD_T0_II"	170	3.3619461766562	0.921391864038698	12.7213295134272	0.6546102262119
"St20_dD_T0_III"	317	3.60073505792366	0.933558344196193	15.0507988987038	0.625246826444723
"St20_dD_l1_3d"	205	2.25591739682785	0.727923719582298	3.67543983791884	0.423804840807944
"St20_dD_l2_3d"	173	3.29190372995314	0.924373695385892	13.2229123861416	0.638796324560391
"St20_dD_l3_3d"	156	3.20324834927368	0.921923457396089	12.8079441871944	0.634324690580309
"St20_dD_l1_10d"	105	2.20171808601131	0.732488088763425	3.73815130465592	0.473084839654207
"St20_dD_l2_10d"	165	2.69735021045294	0.832616506440493	5.9743047461516	0.528276344555703
"St20_dD_l3_10d"	115	1.83844322807105	0.673171807893141	3.05971156757812	0.387454062215473
"St20_dD_f1_3d"	249	3.2227045885095	0.911362440813537	11.2818991088906	0.584092814018302
"St20_dD_f2_3d"	320	3.52612105164417	0.92693915829866	13.6872225492258	0.611290712534098
"St20_dD_f3_3d"	218	3.37106012806409	0.923261779285169	13.0313159555278	0.626068013574875
"St20_dD_f1_10d"	114	1.67021439824924	0.587236390406841	2.42269419289566	0.352648736417584
"St20_dD_f2_10d"	141	2.75104685838359	0.862505211599035	7.27300293800068	0.5559063117474
"St20_dD_f3_10d"	28	3.02942590771773	0.932098765451481	14.7272727314767	0.909135648327434
"St20_dD_a1_3d"	158	3.15853578434455	0.910475098016509	11.1700764574353	0.623896591321079
"St20_dD_a2_3d"	170	2.9858426210034	0.894290545150026	9.45989175158678	0.581378466776105
"St20_dD_a3_3d"	234	3.44313692423237	0.92153920485531	12.745218782908	0.631152016796834
"St20_dD_a1_10d"	101	1.46823584305379	0.524050964061479	2.10106529164011	0.318135970165022
"St20_dD_a2_10d"	216	2.22358697040969	0.756099164658493	4.10002695808652	0.413669172415514
"St20_dD_a3_10d"	129	1.7132816620152	0.592718723556478	2.45530560288025	0.352540698994375
"St20_dD_y1_3d"	174	3.28455269057688	0.919818631933649	12.4717253411352	0.636657779395572
"St20_dD_y2_3d"	179	3.18014338658465	0.920771322151499	12.6216923865898	0.613053184323394
"St20_dD_y3_3d"	156	3.27992338910498	0.922126676871824	12.8413680042143	0.64950829972109
"St20_dD_y1_10d"	150	2.63956510733149	0.843443195316897	6.38745790720605	0.526792502827243
"St20_dD_y2_10d"	80	3.13089199939634	0.869178716234644	7.64401610515931	0.714484931383661
"St20_dD_y3_10d"	123	2.32377619679781	0.801602738790094	5.04039216016188	0.482894258654805
"St20_dD_c2_3d"	269	3.12698969927396	0.890752373914549	9.15351697635812	0.558918858741289
"St20_dD_c3_3d"	196	3.36398515371203	0.922242102020194	12.8604299496329	0.637345978801161
"St20_dD_c1_10d"	134	1.25456836849617	0.412828326734695	1.70307943235566	0.256147285280491
"St20_dD_c2_10d"	133	2.38211150055989	0.76031514963559	4.17214520850871	0.487104588670968
"St20_dD_c3_10d"	140	2.34012594967101	0.785885519914359	4.67039874930469	0.473552262495628
"St20_dD_n1_3d"	161	2.98670221457041	0.896033165648862	9.61845194422866	0.587771017624878
"St20_dD_n1_10d"	144	2.33702803837341	0.810519233764147	5.27758051577259	0.470244634455945
"St20_dD_p1_3d"	198	3.49011012630539	0.933223996453748	14.9754394826482	0.659972370163581
"St20_dD_p3_3d"	168	3.09065759011313	0.890830749881947	9.16008856815105	0.603177071996723
"St20_dD_p1_10d"	110	1.73584439545167	0.565542544373341	2.30172134704791	0.369290851225381
"St20_dD_p2_10d"	170	2.65806681447647	0.82071387514102	5.5776764698694	0.517556685110705
"St20_dD_p3_10d"	125	2.06672405676984	0.690124255450151	3.22709995082926	0.428042618855288
"St18_dB_T0_I"	139	2.85222638835913	0.877116074415199	8.13776086043009	0.578020357795168
"St18_dB_T0_II"	168	2.85340498370886	0.886682372722839	8.82475237108632	0.556874520425721
"St18_dB_T0_III"	131	2.84649996039822	0.88571644877477	8.75016561245284	0.58387379457477
"St18_dB_l1_1d"	179	2.91583376932781	0.896727429327537	9.68311327478794	0.562100811172503
"St18_dB_l2_1d"	152	2.75702705378741	0.88552499379667	8.73553130212377	0.548784359490099
"St18_dB_l3_1d"	196	3.04755701519943	0.909066922311447	10.9970983652946	0.577395000290449
"St18_dB_l1_3d"	194	3.00916998666413	0.893879203761864	9.4232236795132	0.571232158460241
"St18_dB_l2_3d"	165	2.87299093082491	0.879462436809136	8.29616904082057	0.56267559955554
"St18_dC_l3_3d"	284	3.33396879474373	0.922729285766648	12.941513611225	0.590190121990885
"St18_dB_l1_10d"	163	3.05960460351233	0.899235076669122	9.92408833296419	0.600658548789404
"St18_dB_l2_10d"	71	2.71015788410155	0.880607584675459	8.37574143451015	0.635787336200964
"St18_dB_l3_10d"	204	3.17925982555091	0.90537016456834	10.5674916947539	0.597816489517149
"St18_dB_y2_1d"	152	2.74231462666795	0.878141698810883	8.20625259208282	0.545855860880626
"St18_dB_y3_1d"	65	3.43899209332175	0.945889698217635	18.4807692262015	0.823831587960866
"St18_dB_y1_3d"	115	2.71736263820791	0.876541384860089	8.09988026244046	0.572687356677799
"St18_dB_y2_3d"	195	2.90141992643512	0.878858118515271	8.25478346335622	0.55024088172414
"St18_dB_y3_3d"	213	3.3170240140275	0.927098727850408	13.7171817516164	0.618698610615372
"St18_dB_y1_10d"	172	2.75916773095548	0.857850334612382	7.03483893031454	0.536021503934385
"St18_dB_y2_10d"	174	2.56187303200043	0.842082010883478	6.33240079610014	0.496577935962515
"St18_dB_y3_10d"	212	3.08047861316101	0.914596790395064	11.7091618058134	0.575082422871949
"St18_dB_c1_1d"	193	2.71163959246774	0.876029542736842	8.06643794075274	0.515257310450191
"St18_dB_c3_1d"	195	2.90441358063505	0.895815923874893	9.59839581241926	0.550808614409623
"St18_dB_c1_3d"	189	2.97041536197454	0.888124127644344	8.93847778742657	0.566684228262158
"St18_dB_c2_3d"	172	2.56915718522679	0.827099669983393	5.78367895482879	0.499108293714425
"St18_dB_c3_3d"	196	3.07425409077022	0.897701155214685	9.77528145208881	0.582453070699001
"St18_dB_c1_10d"	202	2.94825463317642	0.900172372740409	10.017267037707	0.555408054235812
"18_dB_c2_10d"	196	3.01630737258628	0.901411031216122	10.1431226265501	0.571474393287626
"St18_dB_c3_10d"	210	2.90814615688805	0.884634564165914	8.66810750351746	0.543872764888616
"St18_dB_p1_1d"	149	2.90361451773023	0.900788209005898	10.0794471098647	0.580264922962961
"St18_dB_p1_t3"	149	2.60843440606947	0.830632952569945	5.9043362635992	0.521275458725496
"St18_dB_p3_1d"	204	2.93008770223242	0.902106118505054	10.2151430174073	0.550963066952988
"St18_dB_p3_3d"	171	2.8964338966853	0.899912005816587	9.99120831782759	0.563326220172882
"St18_dB_p1_10d"	150	2.5103527735374	0.748020431412209	3.9685757285976	0.501004887842308
"St18_dB_p3_10d"	165	2.60714582645383	0.834395515273135	6.03848381068498	0.510609805721673
"St18_dB_a1_1d"	170	2.88562132649299	0.890574175076407	9.13861056746207	0.561864209014858
"St18_dB_a2_1d"	183	2.8635620304149	0.891911797999421	9.25170352999902	0.549682242432494
"St18_dB_a3_1d"	66	3.44076044720129	0.939500432536582	16.5290437920017	0.821251549128148
"St18_dB_a1_3d"	147	2.71661349289979	0.846442500419422	6.51221856784183	0.544364330278096
"St18_dB_a2_3d"	146	2.58491619992593	0.821345627874644	5.59740009776157	0.518683836052823
"St18_dB_a3_3d"	191	2.9865793785342	0.905910856568005	10.6282187670544	0.568626028223541
"St18_dB_a1_10d"	66	3.3781784686816	0.919822485202769	12.4723247225735	0.806314285230976
"St18_dB_a2_10d"	164	2.6490281135165	0.85137386250898	6.72829165099189	0.519430881378334
"St18_dB_a3_10d"	174	2.6463145718142	0.841477588813683	6.30825630594693	0.512945572073459
"St18_dB_f1_1d"	158	2.96259358637238	0.90290830958316	10.2995425839919	0.585192686170875
"St18_dB_f2_1d"	152	2.88071374210737	0.902096927133049	10.2141839956238	0.573404110657893
"St18_dB_f3_1d"	160	2.94670295202161	0.909506935680361	11.0505706433789	0.580611238018427
"St18_dB_f1_3d"	220	3.25002398033202	0.931249145523697	14.5452737659381	0.602567372774927
"St18_dB_f2_3d"	115	2.69934909196296	0.846627092877815	6.52005636956042	0.568890980721803
"St18_dB_f3_3d"	200	2.99965258484774	0.881350343412788	8.42817441502635	0.566151926607234
"St18_dB_f1_10d"	257	2.93397682858391	0.851786565781347	6.74702671368332	0.528732492345942
"St18_dB_f2_10d"	159	2.37283902740146	0.748256458920666	3.97229655113519	0.468116763059388
"St18_dB_f3_10d"	271	3.42141193282715	0.913692068432376	11.5864206433505	0.610735338221527
"St18_dB_n_1d"	181	3.14696487930089	0.91593956959686	11.8962036621055	0.605360522545995
"St18_dB_n_3d"	159	2.49678943890026	0.806048102255542	5.15591758384109	0.49256986111646
"St19_dB_T0_I"	157	2.83931049037877	0.843885160677625	6.40554097445542	0.561545185832432
"St19_dB_T0_II"	65	3.41071688320295	0.924681076079096	13.2768758227368	0.817058088452876
"St19_dB_T0_III"	143	2.68618526062024	0.805058237960445	5.12973715604917	0.541259189183919
"St19_dB_y1_2d"	161	2.95450630701647	0.899424800896319	9.94280905145535	0.581434992140308
"St19_dB_y2_2d"	149	2.89038973655129	0.854348117378412	6.86568537255406	0.577622052642145
"St19_dB_y3_2d"	170	2.90628535241555	0.846809409845095	6.52781609489727	0.565887736451894
"St19_dB_y1_3d"	164	2.86374287838682	0.844144102985454	6.41618327670121	0.561532918345197
"St19_dB_y2_3d"	166	2.98306924254623	0.876343707178883	8.08693174593721	0.583543890566543
"St19_dB_y3_3d"	157	2.89959723086991	0.86068409669197	7.17793142243769	0.573468407687542
"St19_dB_y1_10d"	154	2.89855176778498	0.855488395320335	6.91985949652051	0.57545742368035
"St19_dB_y2_10d"	138	2.70594708404346	0.813833681372269	5.37154092840853	0.549179574860297
"St19_dB_y3_10d"	79	3.44502917282164	0.930991453607687	14.4909587620496	0.78843581366386
"St19_dB_l2_2d"	155	2.90370309671479	0.853286299450655	6.81599602665372	0.575740301362599
"St19_dB_l3_2d"	128	2.78949583149127	0.838835548699588	6.20484227092976	0.574913114667555
"St19_dB_l1_3d"	269	3.57573769931775	0.936514501592469	15.7516287196917	0.63912817957952
"St19_dB_l2_3d"	136	2.55446715610207	0.77717606873801	4.48784829500306	0.519976919917374
"St19_dB_l3_3d"	112	2.04458803311865	0.640145203860258	2.77889863002318	0.433313239843472
"St19_dB_l1_10d"	151	2.79523728485394	0.865118677738854	7.41392494702772	0.557122061309702
"St19_dB_l2_10d"	105	2.21099022996851	0.678085674427403	3.10641658528639	0.475077152278205
"St19_dB_l3_10d"	186	3.15878257884598	0.89904763954681	9.90566238878269	0.604465309184511
"St19_dB_c1_2d"	66	3.37431872646682	0.918339080815323	12.245759783067	0.805393029792893
"St19_dB_c2_2d"	117	2.87262849698157	0.891052120661858	9.1787009171266	0.60321788668636
"St19_dB_c3_2d"	109	2.60264422530129	0.757618147371432	4.12572141501215	0.55477536320854
"St19_dB_c1_3d"	167	2.92240326539326	0.85751230198455	7.01814973452354	0.571005626912487
"St19_dB_c2_3d"	124	2.79614415073763	0.838204113767062	6.18062685821504	0.58007900839018
"St19_dB_c3_3d"	150	2.94935986264358	0.87901561425442	8.26552942214307	0.588619943287159
"St19_dB_c1_10d"	154	2.38563390378977	0.788696137629119	4.73252116066293	0.473626434889741
"St19_dB_c2_10d"	148	2.58719459661813	0.828288917702284	5.82373593258342	0.517727575872886
"St19_dB_p1_2d"	154	2.91442055174322	0.85524942615924	6.90843547950351	0.578607896835614
"St19_dB_p2_2d"	150	2.92205847270241	0.857610272539752	7.02297853810542	0.583171254979444
"St19_dB_p3_2d"	154	2.64497210178742	0.791132298948991	4.78771966641114	0.525113557852418
"St19_dB_p1_3d"	119	2.62314715192907	0.792604118188727	4.82169651232509	0.548876202029511
"St19_dB_p2_3d"	98	2.22001642479585	0.683767539884418	3.16223071987772	0.484194584830414
"St19_dB_p3_3d"	153	3.09175053140564	0.899445124167483	9.94481860497335	0.614608624481313
"St19_dB_p1_10d"	146	2.75115792530231	0.843619310337577	6.39465142504928	0.552041550253667
"St19_dB_p2_10d"	197	2.94847194000953	0.852165644515663	6.76432752538328	0.558084089010484
"St19_dB_p3_10d"	180	2.96841444655353	0.85279422845904	6.7932119069241	0.571623168030882
"St19_dB_a1_2d"	165	2.90949932019187	0.86287786997079	7.29276886077382	0.569825771752556
"St19_dB_a2_2d"	159	2.89799492948763	0.883323707274063	8.57072140909483	0.571720201028514
"St19_dB_a3_2d"	41	2.93692198741686	0.890973936901007	9.17211877211441	0.790861718761069
"St19_dB_a1_3d"	221	3.05808438113678	0.886454233560152	8.8070214447824	0.566504670242149
"St19_dB_a2_3d"	162	2.91230814562644	0.853725473694097	6.83646035474904	0.572433022144123
"St19_dB_a3_3d"	183	3.07527016704712	0.878645415307079	8.24031496239249	0.590321209582209
"St19_dB_a2_10d"	229	3.03119433349711	0.869009666349344	7.6341511020725	0.557848622272981
"St19_dB_a3_10d"	143	2.41269736648121	0.788884550145078	4.73674475594845	0.486152105542514
"St19_dB_f1_2d"	72	3.48825445335222	0.93121337890625	14.5377107364685	0.815648067040309
"St19_dB_f2_2d"	162	2.93071928939077	0.857315660420672	7.00847761533095	0.576051851656369
"St19_dB_f3_2d"	167	2.97296745617065	0.870189714132542	7.70354978665591	0.580885316617214
"St19_dB_f1_3d"	131	3.06947537125262	0.895739673210586	9.59137603721315	0.629610489127268
"St19_dB_f2_3d"	144	3.12709636084877	0.91061411303102	11.1874484206554	0.629218075680137
"St19_dB_f3_3d"	154	3.02791240880218	0.876097940363427	8.07089085470559	0.601139746153508
"St19_dB_f1_10d"	153	1.89697752004095	0.648697349195382	2.84654840408866	0.377099876727206
"St19_dB_f2_10d"	167	2.71948824670797	0.839763456449412	6.24077365775362	0.53135825215541
"St19_dB_f3_10d"	178	3.02237236933247	0.862860223236538	7.2918304491978	0.583268741351056
"St19_dB_n1_2d"	61	3.35368191328245	0.922842915355493	12.9605726370739	0.815807544597788
"St19_dB_n1_3d"	135	2.884098152923	0.838502799391631	6.19205779563324	0.587958531008356
"St19_dB_n1_10d"	221	3.00434138051768	0.876513213750705	8.09803243224096	0.556548875355865
"St20_dB_T0_I"	222	3.17997411239993	0.921395288430006	12.7218837144328	0.588592264100344
"St20_dB_T0_II"	201	3.16693735257476	0.925696780581671	13.4583670509615	0.597162978082248
"St20_dB_T0_III"	192	3.03593879615719	0.884391593989804	8.64989004269987	0.577449637390028
"St20_dB_l1_1d"	159	3.42162997886663	0.938838234170126	16.3500838543736	0.675023603201638
"St20_dB_l2_1d"	202	3.17092605035054	0.907282491090438	10.7854493909604	0.597356092629417
"St20_dB_l3_1d"	172	3.22051507187481	0.92019384710245	12.5303621800156	0.625647115578541
"St20_dB_l1_3d"	58	3.32695065084335	0.931666920702323	14.6342007454945	0.819356568286285
"St20_dB_l2_3d"	220	3.11139076578848	0.888613191990897	8.97772382451498	0.5768642233913
"St20_dB_l3_3d"	223	3.01087811341778	0.876776460413403	8.11533253593347	0.556830491183885
"St20_dB_l1_10d"	205	3.39371635850835	0.932587715225101	14.8340914914718	0.637555888831465
"St20_dB_l2_10d"	245	3.48409499476418	0.941984147523702	17.2366682090649	0.633326933843229
"St20_dB_y1_1d"	210	3.22748307103079	0.910180444936663	11.1334330179529	0.603594196019045
"St20_dB_y2_1d"	176	3.16630330581054	0.915058579181297	11.7728193190266	0.612380448106808
"St20_dB_y3_1d"	215	3.2014370061289	0.910949534835918	11.2295876069533	0.596099939962812
"St20_dB_y1_3d"	203	3.14825073611018	0.912971550826604	11.4904954586471	0.59253316143372
"St20_dB_y2_3d"	212	3.08892246706527	0.881789442976362	8.45948132872795	0.576658772709566
"St20_dB_y3_3d"	233	3.57339393716407	0.948359688164205	19.3647165257208	0.655543703755492
"St20_dB_y1_10d"	207	2.81517658622668	0.851324645591686	6.72606434321085	0.527906438603501
"St20_dB_y2_10d"	126	2.69506001470138	0.841842917897605	6.32282782855447	0.557258668240081
"St20_dB_y3_10d"	259	3.06884022205616	0.896962735962104	9.70522664142375	0.552264743119938
"St20_dB_c1_1d"	198	3.33103340933308	0.926507621214123	13.6068530713033	0.629891302764943
"St20_dB_c2_1d"	209	3.28638812066241	0.925122939681911	13.3552251617766	0.615159584867558
"St20_dB_c3_1d"	231	3.21626301853171	0.917458805178188	12.1151626428328	0.590962177032779
"St20_dB_c1_3d"	41	2.96827045542017	0.902539541112332	10.2605714298205	0.799303312848975
"St20_dB_c2_3d"	173	2.46680788058362	0.736695853757941	3.79788930129755	0.478685872000229
