"sn"	"h"	"s"	"i"	"j"
"St18_dD_p3_10d"	290	3.17063855222845	0.877697830008738	8.17646980484029	0.559207255901545
"St18_dD_a1_1d"	357	3.68224302054676	0.946052820095235	18.5366501412184	0.626473042895417
"St18_dD_a2_1d"	361	3.56270703962175	0.939350636062626	16.4882190855717	0.604989110800037
"St18_dD_a3_1d"	49	3.3706664977302	0.945224083291655	18.2561983457898	0.866089962932402
"St18_dD_a1_3d"	357	3.1834419370997	0.883362106938834	8.57354307210946	0.541610248451118
"St18_dD_a2_3d"	242	3.3232973178763	0.915892813229475	11.8895903952698	0.605453638513631
"St18_dD_a3_3d"	384	3.34084669274839	0.912280331981736	11.399951944549	0.561426209560439
"St18_dD_a1_10d"	187	2.1597890550629	0.651843380110437	2.87227053248968	0.41287406040549
"St18_dD_a2_10d"	373	2.79013636402385	0.795157666973083	4.88180341057038	0.471181189590946
"St18_dD_a3_10d"	460	3.08476403153495	0.856493434794375	6.96832231032173	0.503123483829252
"St18_dD_f1_1d"	52	3.41913919630992	0.948408235111833	19.3829383849856	0.865332396539048
"St18_dD_f2_1d"	375	3.6317722559213	0.939417069459359	16.5062995645146	0.612758154903186
"St18_dD_f3_1d"	357	3.60268736359162	0.941719911872164	17.1585190092117	0.612937957292937
"St18_dD_f1_3d"	371	3.58205216448075	0.940950906884645	16.9350611032493	0.605464811136292
"St18_dD_f2_3d"	361	3.45035515019669	0.928147876320627	13.9174731210774	0.585910452654969
"St18_dD_f3_3d"	359	3.52656373323151	0.930013611651406	14.2884927140278	0.599417047097714
"St18_dD_f1_10d"	74	3.49525764611626	0.93771717934014	16.0557917802282	0.812082896152068
"St18_dD_f2_10d"	64	3.47717110143998	0.937122499557083	15.9039400891555	0.836082917394979
"St18_dD_f3_10d"	65	3.40570677226317	0.940808845606348	16.8944162391136	0.815857885736681
"St18_dD_n1_1d"	276	3.41539889329571	0.920209872545133	12.5328788397492	0.607678878232455
"St18_dD_n1_3d"	379	3.32255901022779	0.902460317049999	10.2522375484099	0.559585473749826
"St18_dD_n1_10d"	38	2.90490885295355	0.888920273975582	9.0025429103073	0.798581456328186
"St19_dD_T0_I"	75	3.44168182661032	0.936561661136113	15.7633383519956	0.797149114509399
"St19_dD_T0_II"	62	3.44937555770959	0.944311199039034	17.9569317842006	0.835779801648474
"St19_dD_T0_III"	75	3.48518394573956	0.942557415137032	17.4086873420747	0.807224908115604
"St19_dD_l1_2d"	75	3.34952776254085	0.92793518921368	13.876398051819	0.775804744439092
"St19_dD_l2_2d"	60	3.37890681918619	0.936126708984375	15.6559961777353	0.825261960207954
"St19_dD_l3_2d"	75	3.41179494569639	0.9355859375	15.5245603395998	0.790226830040281
"St19_dD_l1_3d"	236	3.81345383978184	0.947716972789466	19.1266660205652	0.697944954358632
"St19_dD_l3_3d"	124	3.74951124043746	0.956986716232228	23.2486318737946	0.777861456723188
"St19_dD_l1_10d"	196	2.34171257787585	0.774029840758859	4.42536308049801	0.443664590306047
"St19_dD_l2_10d"	184	1.54997877472196	0.605733722813997	2.53635691882476	0.297219150295461
"St19_dD_l3_10d"	190	1.3036617982562	0.455469978016896	1.83644603535015	0.248457369420722
"St19_dD_y1_2d"	81	3.3212489355266	0.926608977848844	13.6256448089849	0.755782765627235
"St19_dD_y2_2s"	43	2.96487757425899	0.90823268082615	10.8971255671699	0.78827966687762
"St19_dD_y3_2d"	57	3.30980105454403	0.935471072823103	15.4969258555723	0.818639397644036
"St19_dD_y1_3d"	198	3.78597854354515	0.941186524734098	17.0029061448741	0.715920455901774
"St19_dD_y2_3d"	75	3.67566456459547	0.959411837880439	24.637725577578	0.851343296828408
"St19_dD_y3_3d"	368	3.58019480096785	0.924434405268643	13.2335357586359	0.605982488471538
"St19_dD_y1_10d"	144	1.6970783925491	0.654764633770505	2.89657462073353	0.341477293059255
"St19_dD_y2_10d"	182	1.46967586729887	0.538599163550997	2.16731293271187	0.282412371019534
"St19_dD_y3_10d"	159	1.44804516189825	0.617119384438208	2.61178017208503	0.285672228972879
"St19_dD_c1_2d"	122	3.20958537390028	0.89785355169265	9.78986559563078	0.668103937100569
"St19_dD_c2_2d"	88	3.36785499930702	0.928168533176899	13.9214754233364	0.752200501962798
"St19_dD_c3_2d"	544	3.69805596838583	0.934292704274805	15.2190101413131	0.587090929527918
"St19_dD_c1_3d"	395	3.74376315019434	0.940653448966036	16.850178865958	0.626164020756509
"St19_dD_c2_3d"	426	3.48833050277345	0.927602205225715	13.8125754122443	0.576160781084197
"St19_dD_c3_3d"	334	3.39474273561322	0.917941449957805	12.186420543451	0.58417834633785
"St19_dD_c1_10d"	172	1.63796156837773	0.566833767404127	2.30858253656388	0.318205599977973
"St19_dD_c2_10d"	212	1.98181304531357	0.632975115936822	2.72461090084526	0.369976874018504
"St19_dD_c3_10d"	30	3.19495823890756	0.949804200782328	19.9219858152581	0.939362783275515
"St19_dD_p1_2d"	315	3.66877669619263	0.9346260703759	15.2966175622302	0.637762776158806
"St19_dD_p2_2d"	456	3.40932291355562	0.919156444958144	12.3695698374751	0.556852089439373
"St19_dD_p3_2d"	336	3.47657691234631	0.924089712858146	13.1734450975175	0.597646635373615
"St19_dD_p1_3d"	302	3.45678741361266	0.929348404839177	14.1539620970158	0.605346570947293
"St19_dD_p2_3d"	304	3.38527237141914	0.922898013581744	12.9698344550462	0.59213852866
"St19_dD_p3_3d"	298	3.5890221756051	0.936336264564305	15.7075294617306	0.629974246360245
"St19_dD_p1_10d"	250	2.55649975327374	0.834779223850788	6.05250757989961	0.463011473105481
"St19_dD_p2_10d"	167	2.09890922069389	0.75205636203821	4.0331746691323	0.410103899618192
"St19_dD_p3_10d"	188	1.72633903339286	0.672495992398056	3.05339775022058	0.329677870135296
"St19_dD_a1_2d"	173	3.68439544317231	0.942217733433246	17.3063477675236	0.714959628348253
"St19_dD_a2_2d"	389	3.4719211308066	0.926862558421793	13.6728873531991	0.582187463393416
"St19_dD_a3_2d"	287	3.3497512905198	0.918839672486182	12.3212908404016	0.59188299614971
"St19_dD_a1_3d"	304	3.48346308176384	0.926419116310454	13.5904864124659	0.609313661521529
"St19_dD_a2_3d"	299	3.45912628653841	0.926160336974844	13.5428570368653	0.606817038359155
"St19_dD_a3_3d"	270	3.49031189859096	0.935721614717166	15.5573291954964	0.623445664537838
"St19_dD_a1_10d"	302	3.05675037334435	0.891802661993318	9.24237156313623	0.535292783542056
"St19_dD_a2_10d"	230	1.91015654952456	0.588410525012401	2.42960537324267	0.351255735897459
"St19_dD_a3_10d"	125	1.42743354660081	0.654558425408561	2.89484553555177	0.295638109755137
"St19_dD_f1_2d"	541	3.58592566316884	0.928118033301998	13.9116950458703	0.569789728649082
"St19_dD_f3_2d"	305	3.39594101529297	0.913561840038551	11.5689644532692	0.593663623227723
"St19_dD_f1_3d"	296	3.58598496527647	0.929337396841187	14.1517571572124	0.630186017959112
"St19_dD_f2_3d"	70	3.52679210790337	0.945079271394467	18.2080614258141	0.830127352620533
"St19_dD_f3_3d"	287	3.48989332903713	0.931619235534817	14.6239956195454	0.616645338917937
"St19_dD_f1_10d"	250	2.42004719577995	0.803437774068289	5.08744747501697	0.438298347444779
"St19_dD_f2_10d"	190	1.89654261424657	0.668275483558093	3.01454957482808	0.361451098406274
"St19_dD_f3_10d"	162	1.52120436895419	0.51575497314822	2.06507025276294	0.299002567955247
"St19_dD_n1_1d"	74	3.37575670274652	0.942366938994292	17.3511519698904	0.784318226988856
"St19_dD_n1_3d"	270	3.45580036046436	0.929718729504459	14.2285418711013	0.617281152755882
"St19_dD_n0_10d"	154	1.58149595307185	0.644235902453113	2.81085136722715	0.3139787244204
"St20_dD_T0_I"	261	2.86316646573749	0.869092505097672	7.638982021206	0.514539664904397
"St20_dD_T0_II"	170	3.3619461766562	0.921391864038698	12.7213295134272	0.6546102262119
"St20_dD_T0_III"	317	3.60073505792366	0.933558344196193	15.0507988987038	0.625246826444723
"St20_dD_l1_3d"	205	2.25591739682785	0.727923719582298	3.67543983791884	0.423804840807944
"St20_dD_l2_3d"	173	3.29190372995314	0.924373695385892	13.2229123861416	0.638796324560391
"St20_dD_l3_3d"	156	3.20324834927368	0.921923457396089	12.8079441871944	0.634324690580309
"St20_dD_l1_10d"	105	2.20171808601131	0.732488088763425	3.73815130465592	0.473084839654207
"St20_dD_l2_10d"	165	2.69735021045294	0.832616506440493	5.9743047461516	0.528276344555703
"St20_dD_l3_10d"	115	1.83844322807105	0.673171807893141	3.05971156757812	0.387454062215473
"St20_dD_f1_3d"	249	3.2227045885095	0.911362440813537	11.2818991088906	0.584092814018302
"St20_dD_f2_3d"	320	3.52612105164417	0.92693915829866	13.6872225492258	0.611290712534098
"St20_dD_f3_3d"	218	3.37106012806409	0.923261779285169	13.0313159555278	0.626068013574875
"St20_dD_f1_10d"	114	1.67021439824924	0.587236390406841	2.42269419289566	0.352648736417584
"St20_dD_f2_10d"	141	2.75104685838359	0.862505211599035	7.27300293800068	0.5559063117474
"St20_dD_f3_10d"	28	3.02942590771773	0.932098765451481	14.7272727314767	0.909135648327434
"St20_dD_a1_3d"	158	3.15853578434455	0.910475098016509	11.1700764574353	0.623896591321079
"St20_dD_a2_3d"	170	2.9858426210034	0.894290545150026	9.45989175158678	0.581378466776105
"St20_dD_a3_3d"	234	3.44313692423237	0.92153920485531	12.745218782908	0.631152016796834
"St20_dD_a1_10d"	101	1.46823584305379	0.524050964061479	2.10106529164011	0.318135970165022
"St20_dD_a2_10d"	216	2.22358697040969	0.756099164658493	4.10002695808652	0.413669172415514
"St20_dD_a3_10d"	129	1.7132816620152	0.592718723556478	2.45530560288025	0.352540698994375
"St20_dD_y1_3d"	174	3.28455269057688	0.919818631933649	12.4717253411352	0.636657779395572
"St20_dD_y2_3d"	179	3.18014338658465	0.920771322151499	12.6216923865898	0.613053184323394
"St20_dD_y3_3d"	156	3.27992338910498	0.922126676871824	12.8413680042143	0.64950829972109
"St20_dD_y1_10d"	150	2.63956510733149	0.843443195316897	6.38745790720605	0.526792502827243
"St20_dD_y2_10d"	80	3.13089199939634	0.869178716234644	7.64401610515931	0.714484931383661
"St20_dD_y3_10d"	123	2.32377619679781	0.801602738790094	5.04039216016188	0.482894258654805
"St20_dD_c2_3d"	269	3.12698969927396	0.890752373914549	9.15351697635812	0.558918858741289
"St20_dD_c3_3d"	196	3.36398515371203	0.922242102020194	12.8604299496329	0.637345978801161
"St20_dD_c1_10d"	134	1.25456836849617	0.412828326734695	1.70307943235566	0.256147285280491
"St20_dD_c2_10d"	133	2.38211150055989	0.76031514963559	4.17214520850871	0.487104588670968
"St20_dD_c3_10d"	140	2.34012594967101	0.785885519914359	4.67039874930469	0.473552262495628
"St20_dD_n1_3d"	161	2.98670221457041	0.896033165648862	9.61845194422866	0.587771017624878
"St20_dD_n1_10d"	144	2.33702803837341	0.810519233764147	5.27758051577259	0.470244634455945
"St20_dD_p1_3d"	198	3.49011012630539	0.933223996453748	14.9754394826482	0.659972370163581
"St20_dD_p3_3d"	168	3.09065759011313	0.890830749881947	9.16008856815105	0.603177071996723
"St20_dD_p1_10d"	110	1.73584439545167	0.565542544373341	2.30172134704791	0.369290851225381
"St20_dD_p2_10d"	170	2.65806681447647	0.82071387514102	5.5776764698694	0.517556685110705
"St20_dD_p3_10d"	125	2.06672405676984	0.690124255450151	3.22709995082926	0.428042618855288
"St20_LV_dC_M1_y1_t0"	343	3.25747063658321	0.90691592440175	10.7429761059882	0.558002920152749
"St20_LV_dC_M1_y2_t0"	337	3.37224891505196	0.915596196158844	11.8478072609376	0.579415955993568
"St20_lV_dC_M1_y3_t0"	341	3.66861502858844	0.942483957646774	17.38645357166	0.629061892601319
"St20_LV_dC_M1_y1_t1"	122	0.351591202225624	0.0836487253576691	1.09128456266983	0.0731868572081049
"St20_LV_dC_M1_y1_t2"	103	0.480914231395837	0.130451919808871	1.1500226643939	0.10376318283489
"St20_LV_dC_M1_y1_t3"	131	0.972529675059909	0.338104908811171	1.51081344054675	0.199485192205785
"St20_LV_dC_M1_l1_t0"	165	3.58606192995884	0.950042734910367	20.0171085868252	0.70233063558733
"St20_LV_dC_M1_l2_t0"	186	3.40232498036325	0.908393571521614	10.9162644653912	0.651069635173436
"St20_LV_dC_M1_l3_t0"	304	3.3258767715154	0.900945394586642	10.0954417598956	0.581749283932512
"St20_LV_dC_M1_l1_t1"	136	0.44771498276404	0.108241058877987	1.12137928075248	0.0911350365896831
"St20_LV_dC_M1_l1_t2"	70	0.172763247044647	0.0463760165732507	1.0486313446172	0.0406645735023375
"St20_LV_dC_M1_l1_t3"	123	1.16665667879077	0.415317418416469	1.71032972675813	0.242438068169249
"St20_LV_dC_M1_p1_t0"	259	2.9996465992134	0.887746809514757	8.90843276415797	0.539812743152605
"St20_dC_LV_M1_p2_t0"	306	3.23907946089428	0.907159070089237	10.7711114156351	0.565917934860337
"St20_LV_dC_M1_p3_t0"	286	3.26236713617014	0.914557896390629	11.7038316913621	0.576798419320422
"St20_LV_dC_M1_p1_t1"	145	0.475246546079744	0.117002811582082	1.13250643729876	0.0954936652585706
"St20_LV_dC_M1_p1_t2"	96	0.176409120472118	0.0404777146586049	1.04218527831712	0.0386493565065612
"St20_LV_dC_M1_p1_t3"	128	1.07993439690889	0.383295325375111	1.62152167990011	0.222573714129411
"St20_LV_dC_M1_c1_t0"	254	3.3130674054343	0.898884252971772	9.88965645203443	0.59831450399655
"St20_LV_dC_M1_c2_t0"	372	3.72561186492158	0.938027481336234	16.1361845792574	0.629443939467148
"St20_LV_dC_M1_c3_t0"	335	3.58475799514359	0.915608795492432	11.8495761002004	0.616559600016122
"St20_LV_dC_M1_c1_t1"	137	0.486481815110354	0.121201413621947	1.13791716953196	0.0988788010450406
"St20_LV_dC_M1_c1_t2"	98	0.288335463475295	0.0703648856620476	1.0756908647025	0.0628871338382751
"St20_LV_dC_M1_c1_t3"	183	1.06472108382117	0.422505733181732	1.73161892239995	0.204381210081619
"St20_LV_dC_M1_a1_t0"	441	3.69935249726183	0.92520835270034	13.3704769998367	0.607542327726786
"St20_LV_dC_M1_a2_t0"	388	3.46309009103227	0.918430216413844	12.2594416220778	0.5809573878441
"St20_LV_dC_M1_a3_t0"	358	3.50891538215898	0.919055884290249	12.3542025412421	0.596700229430509
"St20_dC_LV_M1_a1_t1"	126	0.453925805530983	0.111404282996258	1.12537116808519	0.0938584255972607
"St20_LV_dC_M1_a1_t2"	52	0.49676792736307	0.154412740348819	1.18261006015218	0.125724445957846
"St20_LV_dC_M1_a1_t3"	116	1.13533421431354	0.41124616998693	1.69850275110363	0.238837209071507
"St20_LV_dC_M1_f1_t0"	269	3.39789099631897	0.916476650468097	11.972699916902	0.607339818941793
"St20_LV_dC_M1_f2_t0"	250	2.88777620994539	0.858406810522748	7.0624865764512	0.523009444946583
"St20_dC_LV_M1_f3_t0"	258	3.22444014330042	0.904871840511567	10.5121344234732	0.580670558463274
"St20_LV_dC_M1_f1_t1"	144	0.267070076119866	0.0612141103439086	1.06520561399398	0.0537384525375734
"St20_LV_dC_M1_f1_t2"	133	0.27690312823606	0.0684006881391149	1.07342286245627	0.0566223639613127
"St20_LV_dC_M1_f1_t3"	145	1.10425214001875	0.37903654229779	1.61040072100275	0.22188290496764
"St19_LV_dC_M1_l1_t0"	401	2.98685221180694	0.807421286393247	5.19268189755387	0.498310215711399
"St19_LV_dC_M1_l1_t1"	121	1.88265257264566	0.643029645892644	2.80135307734619	0.392563552295716
"St19_LV_dC_M1_l1_t4"	295	2.51234890340093	0.793995631207068	4.85426598406348	0.441772426638032
"St19_LV_dC_M1_a1_t3"	211	2.25269279896807	0.746888606920945	3.95082966371122	0.420917883618289
"St19_LV_dC_M1_a1_t4"	66	3.51375650076393	0.950915999961848	20.3732376991019	0.838674477282684
"St19_LV_dC_M1_f1_t3"	241	2.43133174679615	0.79304850765021	4.83205020000435	0.443285645080171
"St19_LV_dC_M1_c1_t1"	172	1.53249041271185	0.56075110377064	2.27661357509214	0.297715795444726
"St19_LV_dC_M1_c1_t3"	212	2.26227519226629	0.780074510892104	4.54699454827357	0.422335247910259
"St19_LV_dC_M1_a1_t2"	140	1.40269766104732	0.608061216421717	2.5514188488067	0.283852521305389
"St19_LV_dC_M1_p1_t0"	155	3.33483143922447	0.896496028631413	9.66146503150988	0.661223545886914
"St19_LV_dC_M1_p1_t3"	268	3.36076836296095	0.924888949365737	13.3136201871184	0.601104666255879
"St19_LV_dC_M1_p1_t4"	142	1.70582415760266	0.559871449109517	2.27206346413284	0.344205747653414
"St19_LV_dC_M1_y1_t0"	288	3.37808015581957	0.885148137306673	8.70686793012807	0.596521937186198
"St19_LV_dC_M1_y1_t1"	132	2.34792090672546	0.741857289769572	3.87382622235338	0.480855243352118
"St19_LV_dC_M1_y1_t3"	213	2.16275271222364	0.772482749112869	4.39527111065566	0.403401390070943
"St19_LV_dC_M1_y1_t4"	195	3.13302251560972	0.889247497212102	9.02914132708224	0.594163242536491
"St18_LV_dC_M1_l1_t0"	302	3.72262706014833	0.94657494134836	18.7178081828704	0.651899945279337
"St18_LV_dC_M1_l1_t1"	113	1.25151972656877	0.626055773958073	2.67419558949916	0.264738112158876
"St18_LV_dC_M1_l1_t2"	88	1.38379855563437	0.654649258628336	2.89560693001035	0.309067334661898
"St18_LV_dC_M1_l1_t3"	112	1.74142933880341	0.736410762004429	3.79378159595728	0.369064269443269
"St18_LV_dC_M1_f1_t0"	323	3.80471271548571	0.951342548277954	20.5518366582875	0.65852226867184
"St18_LV_dC_M1_f1_t1"	87	1.34161901426731	0.629634792401441	2.70003763713115	0.300413483354757
"St18_LV_dC_M1_f1_t2"	102	1.38927816760667	0.644432882682446	2.81240854762986	0.300386234404721
"St18_LV_dC_M1_f1_t3"	123	1.93805486723379	0.760956083420978	4.18333172544646	0.40273911473697
"St18_LV_dC_M1_p1_t0"	351	3.80262275215995	0.948365309530001	19.3668247237972	0.648824681052982
"St18_LV_dC_p1_t1"	66	1.26798843928408	0.623646172974663	2.65707408345997	0.30264747750331
"St18_LV_dC_M1_p1_t2"	57	3.487916378311	0.947886297384672	19.18881119197	0.862694076144903
"St18_LV_dC_M1_p1_t3"	100	1.72379528646419	0.713170004841849	3.48638572283426	0.374317390421117
"St18_LV_dC_M1_c1_t0"	267	3.67714933578028	0.937190686674777	15.9212057425634	0.658132394063365
"St18_LV_dC_M1_c1_t1"	116	1.31904609790327	0.624480167911351	2.66297520010589	0.277484184558255
"St18_LV_dC_M1_c1_t2"	106	1.42517017645261	0.6461418735076	2.82599133701534	0.305604972573137
"St18_LV_dC_M1_c1_t3"	135	1.8073847261392	0.70428333916306	3.38161535156589	0.368457386746961
"St18_LV_dC_M1_y1_t0"	113	3.96117995805519	0.969274599703483	32.5463619789961	0.837921513943856
"St18_LV_dC_M1_y1_t1"	128	1.34442614448683	0.648359602474906	2.84381432576625	0.277085275927517
"St18_LV_dC_M1_y1_t2"	82	1.5044878970012	0.674494749096845	3.07214706130047	0.341407703233013
"St18_LV_dC_M1_y1_t3"	122	1.75487069086589	0.718762518971868	3.55571382713377	0.3652920489992
"St18_LV_dC_M1_a1_t0"	342	3.75239750693998	0.942343055464589	17.343964513864	0.643105265283898
"St18_LV_dC_M1_a1_t1"	110	1.61560587559095	0.664106590759384	2.9771349258111	0.343710801846652
"St18_LV_dC_M1_a1_t2"	120	1.61824659516428	0.675505231354774	3.08171377977841	0.338015537594202
"St18_LV_dC_M1_a1_t3"	130	1.93111894092689	0.759439884089637	4.15696507384715	0.396734519412829
"St18_LV_dC_M1_t0"	164	3.7168591657731	0.949106151306171	19.6487399885174	0.728815002976236
"St18_LV_dC_M1_t2"	45	1.42412491072091	0.642840550937812	2.79986992539537	0.37411378459424
"St18_LV_dC_M1_t3"	223	2.62642558208087	0.843336777194446	6.38311903771553	0.485730006940699
"St18_LV_dC_M1_t4"	71	2.33589725524632	0.812221239562893	5.32541591856408	0.5479879612418
"St19_LV_dC_M1_t0"	87	2.27973164224331	0.761991819142444	4.20153625138828	0.510474371991806
"St19_LV_dC_M1_t1"	97	2.1426225113895	0.6851848851054	3.17646756044353	0.468362377745329
"St19_LV_dC_M1_t2"	136	1.30169456466045	0.648845906497463	2.84775264905968	0.264967638667218
"St19_LV_dC_M1_t4"	278	2.3045699477398	0.816673387421355	5.45474541821367	0.409510502072242
"St20_LV_dC_M1_t0"	52	0.313312453120986	0.0850789052283096	1.0929904291359	0.0792946412410802
"St20_LV_dC_M1_t2"	31	0.416526098556815	0.118267593239803	1.13413093624897	0.121295180719598
"St20_LV_dC_M1_t3"	48	1.19785646025596	0.401778730104076	1.6716222747713	0.309427605769051
"St20_LV_dC_M1_t4"	201	1.1128712425824	0.408667503536905	1.6910959671272	0.209844853704574
